date,instrument,score
2023-05-12,RB,-4.053360318204917
2023-05-12,RU,-0.964083335960142
2023-05-12,SC,-2.3634020735687398
2023-05-12,SP,-3.8036046834892905
2023-05-12,SR,2.5613629643191036
2023-05-12,T,5.796331809904511
2023-05-12,UR,-1.8883180055611102
2023-05-15,AL,-0.8150029256302206
2023-05-15,AP,2.0304911761557167
2023-05-15,C,-2.5322963480010134
2023-05-15,CF,2.367263631470519
2023-05-15,FG,1.1902579959912005
2023-05-15,JD,-0.9475374079803776
2023-05-15,LH,-0.6182623714888137
2023-05-15,M,-1.0495399919377146
2023-05-15,MA,-1.6607088499796163
2023-05-15,P,-1.2260680492990788
2023-05-15,RB,-2.3700525034489033
2023-05-15,RU,0.36333594589223894
2023-05-15,SC,-2.1835202988681335
2023-05-15,SP,-3.2721753827483933
2023-05-15,SR,3.0774223365186115
2023-05-15,T,4.295756389246912
2023-05-15,UR,-1.9887398564917924
2023-05-16,AL,-0.9662618963343994
2023-05-16,AP,2.1420885556141536
2023-05-16,C,-2.7239250616816824
2023-05-16,CF,1.179842121393854
2023-05-16,FG,0.27255666063018685
2023-05-16,JD,-0.6341322699371632
2023-05-16,LH,-0.5099156831873926
2023-05-16,M,-0.5561542228556555
2023-05-16,MA,-1.5162539883800998
2023-05-16,P,-1.1895539280568108
2023-05-16,RB,-2.3218527253773478
2023-05-16,RU,0.5873823729372105
2023-05-16,SC,-2.147258714123358
2023-05-16,SP,-2.6859505953687477
2023-05-16,SR,2.374494288297783
2023-05-16,T,4.573913294634378
2023-05-16,UR,-1.4044992555226252
2023-05-17,AL,-1.149655170101955
2023-05-17,AP,2.1469363324012254
2023-05-17,C,-3.653315411969102
2023-05-17,CF,0.9968598095674153
2023-05-17,FG,0.33575491804071217
2023-05-17,JD,-0.6385182540194101
2023-05-17,LH,-1.1812981199474777
2023-05-17,M,-0.6352805616679965
2023-05-17,MA,-1.6836412007777724
2023-05-17,P,-1.1701416469214836
2023-05-17,RB,-2.7554286092549627
2023-05-17,RU,1.0537379538537044
2023-05-17,SC,-2.3093669886432786
2023-05-17,SP,-3.155382691527209
2023-05-17,SR,1.9416350469007724
2023-05-17,T,4.474845137201663
2023-05-17,UR,-1.417917350988973
2023-05-18,AL,-1.5594765863491864
2023-05-18,AP,1.2638067880224482
2023-05-18,C,-5.3008596336631415
2023-05-18,CF,1.0717752149205617
2023-05-18,FG,0.059085973632730604
2023-05-18,JD,-0.912465159370722
2023-05-18,LH,-1.053726287777153
2023-05-18,M,-0.5148827950044181
2023-05-18,MA,-1.3705137660415092
2023-05-18,P,-1.5348320728271139
2023-05-18,RB,-2.772089003115898
2023-05-18,RU,0.9118445581517303
2023-05-18,SC,-2.220668581960735
2023-05-18,SP,-3.3181179113184096
2023-05-18,SR,2.2102814900759844
2023-05-18,T,4.6616684465664475
2023-05-18,UR,-2.9683058487916623
2023-05-19,AL,-1.6872566763911587
2023-05-19,AP,1.2929239870772844
2023-05-19,C,-5.051654835347387
2023-05-19,CF,0.693310840063676
2023-05-19,FG,0.043731662161559215
2023-05-19,JD,-1.1989327610988745
2023-05-19,LH,-0.7657315678563021
2023-05-19,M,-0.29488741184608086
2023-05-19,MA,-2.483043254464285
2023-05-19,P,-2.8050804160888445
2023-05-19,RB,-3.305054065578391
2023-05-19,RU,0.37851345077830617
2023-05-19,SC,-2.692096972982707
2023-05-19,SP,-1.717121439806892
2023-05-19,SR,1.0992888541830281
2023-05-19,T,3.9000092314331303
2023-05-19,UR,-4.37381795798868
2023-05-22,AL,-0.8673535924616259
2023-05-22,AP,2.174491407892866
2023-05-22,C,-4.945122900545661
2023-05-22,CF,1.4049062652084534
2023-05-22,FG,-0.7560484113995374
2023-05-22,JD,-1.1699604570796338
2023-05-22,LH,-0.7920412819096967
2023-05-22,M,-0.2110452133711773
2023-05-22,MA,-2.516066753398587
2023-05-22,P,-2.055657602974842
2023-05-22,RB,-2.1114617877138198
2023-05-22,RU,1.006548049047094
2023-05-22,SC,-2.9447593432541126
2023-05-22,SP,-1.7164621491953993
2023-05-22,SR,1.4232564865676656
2023-05-22,T,3.463090272243731
2023-05-22,UR,-4.488380793463102
2023-05-23,AL,-1.0907426708472594
2023-05-23,AP,1.3448194126018282
2023-05-23,C,-4.339041759695267
2023-05-23,CF,0.9927207783081559
2023-05-23,FG,-1.0336120053186324
2023-05-23,JD,-0.7161326602371023
2023-05-23,LH,-0.5419802180700579
2023-05-23,M,-0.34278236559690056
2023-05-23,MA,-2.5818962306351785
2023-05-23,P,-2.0518563202167597
2023-05-23,RB,-2.224420358496782
2023-05-23,RU,0.8079473072141643
2023-05-23,SC,-2.9543051771767526
2023-05-23,SP,-0.7506992169801618
2023-05-23,SR,1.7177863352012177
2023-05-23,T,3.8154546200184134
2023-05-23,UR,-3.8306149836247823
2023-05-24,AL,-1.1153272323329801
2023-05-24,AP,1.2641495201097293
2023-05-24,C,-4.684423665533022
2023-05-24,CF,1.1517565547455086
2023-05-24,FG,-1.1690969457893858
2023-05-24,JD,-0.8972868342886454
2023-05-24,LH,-0.8317518617171347
2023-05-24,M,-0.5605236493567608
2023-05-24,MA,-2.154906327515532
2023-05-24,P,-2.242738354187132
2023-05-24,RB,-1.7363790744177015
2023-05-24,RU,0.9431319985915858
2023-05-24,SC,-2.909841942038816
2023-05-24,SP,-1.1078804202117312
2023-05-24,SR,1.8901760290760379
2023-05-24,T,3.6168565995556836
2023-05-24,UR,-3.2181092028751186
2023-05-25,AL,-0.9331176619573625
2023-05-25,AP,1.147587298193847
2023-05-25,C,-4.2988316089883725
2023-05-25,CF,0.8026709357633759
2023-05-25,FG,-1.858763375373213
2023-05-25,JD,-4.1369255272453715
2023-05-25,LH,-1.2129570420804567
2023-05-25,M,-0.5422689142665246
2023-05-25,MA,-3.153149918933538
2023-05-25,P,-2.383551421083803
2023-05-25,RB,-2.1745655711675203
2023-05-25,RU,0.20056270514644514
2023-05-25,SC,-2.422176459962932
2023-05-25,SP,-1.350337573117186
2023-05-25,SR,1.4565276774585754
2023-05-25,T,4.308112006817104
2023-05-25,UR,-3.9991325463081475
2023-05-26,AL,-1.5230085671220326
2023-05-26,AP,1.1565860036869418
2023-05-26,C,-4.425064056976212
2023-05-26,CF,1.055466295935578
2023-05-26,FG,-2.3352340331859747
2023-05-26,JD,-4.3253597654872475
2023-05-26,LH,-1.6809432074044777
2023-05-26,M,-1.1422469526903483
2023-05-26,MA,-3.8176057563415386
2023-05-26,P,-3.064168325803596
2023-05-26,RB,-2.5405990461769026
2023-05-26,RU,0.2992863376631329
2023-05-26,SC,-2.040950810736525
2023-05-26,SP,-1.7277613105280967
2023-05-26,SR,1.2317566092567294
2023-05-26,T,4.2506996426078025
2023-05-26,UR,-5.7585547668807004
2023-05-29,AL,-2.254548999747869
2023-05-29,AP,0.9431742528162008
2023-05-29,C,-4.047655226202908
2023-05-29,CF,1.3153749459616193
2023-05-29,FG,-3.1777444739233056
2023-05-29,JD,-4.639476335349236
2023-05-29,LH,-2.7700704768428865
2023-05-29,M,-0.40311850489934403
2023-05-29,MA,-4.32241446450559
2023-05-29,P,-3.6729598022766687
2023-05-29,RB,-2.859200982272161
2023-05-29,RU,0.0026133069257777697
2023-05-29,SC,-2.2514550930700787
2023-05-29,SP,-2.254039186620454
2023-05-29,SR,2.1669920007630723
2023-05-29,T,4.307445272696751
2023-05-29,UR,-5.856223916924983
2023-05-30,AL,-2.9145384575883666
2023-05-30,AP,0.10871895738280671
2023-05-30,C,-2.965156846659858
2023-05-30,CF,1.2801218572708386
2023-05-30,FG,-4.442098430717341
2023-05-30,JD,-4.183067047337365
2023-05-30,LH,-2.4279186757600475
2023-05-30,M,0.5137796802137916
2023-05-30,MA,-5.161443039771605
2023-05-30,P,-3.028737916319967
2023-05-30,RB,-2.6758651110639478
2023-05-30,RU,-0.6458185718877283
2023-05-30,SC,-1.6447423332513589
2023-05-30,SP,-0.7593679730012932
2023-05-30,SR,2.306886028833422
2023-05-30,T,4.946638768451438
2023-05-30,UR,-6.703843230119836
2023-05-31,AL,-2.998081552087162
2023-05-31,AP,-0.06547810714076092
2023-05-31,C,-2.7428091694425882
2023-05-31,CF,1.0451321052361995
2023-05-31,FG,-3.9101716532537587
2023-05-31,JD,-3.586306239754057
2023-05-31,LH,-2.108600033726156
2023-05-31,M,0.45893883993950557
2023-05-31,MA,-5.116400816869361
2023-05-31,P,-2.78989262422108
2023-05-31,RB,-2.719266583825043
2023-05-31,RU,-0.6395999689462619
2023-05-31,SC,-1.0399618929422385
2023-05-31,SP,-0.18293847511564781
2023-05-31,SR,1.6089932265461169
2023-05-31,T,4.39309151679618
2023-05-31,UR,-6.164803388395443
2023-06-01,AL,-2.501179060150856
2023-06-01,AP,0.10560675596398085
2023-06-01,C,-2.2056515489803323
2023-06-01,CF,0.7831098380535237
2023-06-01,FG,-4.158979321344331
2023-06-01,JD,-3.5490374828416478
2023-06-01,LH,-2.6019902986011245
2023-06-01,M,0.16952754837667974
2023-06-01,MA,-5.016840748759435
2023-06-01,P,-1.9431897262301436
2023-06-01,RB,-2.2869875858260458
2023-06-01,RU,-0.3504054805471203
2023-06-01,SC,-0.8615314182790614
2023-06-01,SP,-0.9018831689882426
2023-06-01,SR,2.123958881109865
2023-06-01,T,3.7396384711108754
2023-06-01,UR,-5.452273509544056
2023-06-02,AL,-1.0068234625077097
2023-06-02,AP,0.7337379580820039
2023-06-02,C,-1.4061386719220608
2023-06-02,CF,0.017468463086281527
2023-06-02,FG,-4.337429363130788
2023-06-02,JD,-2.6645995010615193
2023-06-02,LH,-1.6316055226135577
2023-06-02,M,0.37134162661207537
2023-06-02,MA,-4.452968728151309
2023-06-02,P,-1.7304469642419464
2023-06-02,RB,-1.6273903978522637
2023-06-02,RU,-0.7852218811035975
2023-06-02,SC,-1.5564174861818865
2023-06-02,SP,-0.7621994435057313
2023-06-02,SR,1.1392642300144895
2023-06-02,T,3.2254352962916233
2023-06-02,UR,-5.175473535342345
2023-06-05,AL,-1.1821746732266711
2023-06-05,AP,0.7836446779488407
2023-06-05,C,-1.4980608780762024
2023-06-05,CF,0.20472176674047415
2023-06-05,FG,-4.14713375764966
2023-06-05,JD,-0.8764027565501451
2023-06-05,LH,-1.8323467296921128
2023-06-05,M,-0.3488745679912009
2023-06-05,MA,-4.162047704409911
2023-06-05,P,-2.1477157557698225
2023-06-05,RB,-1.7047346498349862
2023-06-05,RU,-0.7504720509125784
2023-06-05,SC,-0.9537441821965265
2023-06-05,SP,-0.22675415604748794
2023-06-05,SR,0.953365880605691
2023-06-05,T,3.181433058186975
2023-06-05,UR,-5.384103270607342
2023-06-06,AL,-0.8635750764645437
2023-06-06,AP,0.5195570809391089
2023-06-06,C,-0.9955696218817824
2023-06-06,CF,0.12959619654996546
2023-06-06,FG,-4.0821463651331165
2023-06-06,JD,-0.9059727848465216
2023-06-06,LH,-2.27833372041881
2023-06-06,M,-0.2516036690251159
2023-06-06,MA,-4.022582628544279
2023-06-06,P,-1.9748162357658252
2023-06-06,RB,-1.8805765680429842
2023-06-06,RU,-0.08529426686532893
2023-06-06,SC,-0.20485355717172393
2023-06-06,SP,-0.1347887670786042
2023-06-06,SR,0.7757455907582906
2023-06-06,T,2.446144128688582
2023-06-06,UR,-4.958092578591656
2023-06-07,AL,-0.8238041156631044
2023-06-07,AP,-0.3014172747530281
2023-06-07,C,-0.6376371459877521
2023-06-07,CF,-0.349983179374441
2023-06-07,FG,-4.911747035540875
2023-06-07,JD,-1.1731021633288141
2023-06-07,LH,-2.8250611119103937
2023-06-07,M,-1.1985839577442945
2023-06-07,MA,-4.058253616699556
2023-06-07,P,-2.6067078140292987
2023-06-07,RB,-1.6914296057923432
2023-06-07,RU,-0.28397117983360276
2023-06-07,SC,-1.1220057873834146
2023-06-07,SP,-0.07370402934563702
2023-06-07,SR,0.20214291149691366
2023-06-07,T,2.940116321239567
2023-06-07,UR,-4.221219238933479
2023-06-08,AL,-0.18849442286763993
2023-06-08,AP,-0.6509807791609954
2023-06-08,C,0.508378275128748
2023-06-08,CF,0.5443561977278111
2023-06-08,FG,-3.6455868761579295
2023-06-08,JD,-0.35172694931589576
2023-06-08,LH,-2.0122536809610665
2023-06-08,M,-0.16628265666305378
2023-06-08,MA,-3.2379950249184315
2023-06-08,P,-2.6945156360554794
2023-06-08,RB,-0.8353484368308378
2023-06-08,RU,-0.32194424394015664
2023-06-08,SC,-0.04679390698178579
2023-06-08,SP,0.12633735962606069
2023-06-08,SR,0.9905427798995643
2023-06-08,T,2.9770607755681304
2023-06-08,UR,-3.6922025155254743
2023-06-09,AL,0.39011141367936286
2023-06-09,AP,-0.3987928105856308
2023-06-09,C,0.5823537622950128
2023-06-09,CF,0.07979200042254242
2023-06-09,FG,-2.1103622511454985
2023-06-09,JD,0.12313977226141543
2023-06-09,LH,-3.013082587279993
2023-06-09,M,-1.093910188400236
2023-06-09,MA,-2.63439513606553
2023-06-09,P,-3.015998256680164
2023-06-09,RB,-0.5434811500023471
2023-06-09,RU,0.2627264144723074
2023-06-09,SC,0.4536536152099847
2023-06-09,SP,-0.2862734675876036
2023-06-09,SR,0.18318077353142526
2023-06-09,T,0.9631862640484538
2023-06-09,UR,-3.0689702686965252
2023-06-12,AL,-0.6160074327464817
2023-06-12,AP,-0.07443391203042861
2023-06-12,C,0.12639708421700635
2023-06-12,CF,0.7674793065180257
2023-06-12,FG,-2.126521318881756
2023-06-12,JD,-0.4567048637497056
2023-06-12,LH,-2.8246164234947795
2023-06-12,M,-0.2501962031599872
2023-06-12,MA,-3.693532083997961
2023-06-12,P,-3.423957145239381
2023-06-12,RB,-1.0856080884422625
2023-06-12,RU,-0.8901113375079721
2023-06-12,SC,0.1818526416804328
2023-06-12,SP,-0.658493691410257
2023-06-12,SR,0.12204863979189257
2023-06-12,T,2.0867396172936976
2023-06-12,UR,-3.7651507313883936
2023-06-13,AL,-0.3045180614039515
2023-06-13,AP,-0.3418348638320998
2023-06-13,C,0.4314921728561004
2023-06-13,CF,1.441653696589716
2023-06-13,FG,-1.8508053588693256
2023-06-13,JD,-0.6952219494809685
2023-06-13,LH,-2.0018394664929615
2023-06-13,M,-0.02480693588707511
2023-06-13,MA,-3.4165356522171244
2023-06-13,P,-3.339838437134593
2023-06-13,RB,-0.7245448363619265
2023-06-13,RU,-1.1378454944509468
2023-06-13,SC,-0.07062241621746057
2023-06-13,SP,-0.802088310794877
2023-06-13,SR,0.41246059199019014
2023-06-13,T,2.3803841003712765
2023-06-13,UR,-3.6872341698083213
2023-06-14,AL,-0.27138237328395626
2023-06-14,AP,-0.4566046981493561
2023-06-14,C,1.4020316978488538
2023-06-14,CF,1.2543772859635443
2023-06-14,FG,-1.8459843049027151
2023-06-14,JD,-1.0686455972445186
2023-06-14,LH,-1.8344340257867866
2023-06-14,M,0.15598130850169137
2023-06-14,MA,-3.526293611664739
2023-06-14,P,-3.1509345518868317
2023-06-14,RB,-0.8240757342983199
2023-06-14,RU,-0.5877670659658191
2023-06-14,SC,-0.22374228389931097
2023-06-14,SP,-1.5484155943294442
2023-06-14,SR,0.514137412932813
2023-06-14,T,2.15535207781802
2023-06-14,UR,-3.896977503160452
2023-06-15,AL,0.3651931257376505
2023-06-15,AP,0.6881557471086401
2023-06-15,C,3.339295034104478
2023-06-15,CF,1.4221101969944199
2023-06-15,FG,-1.552171399018134
2023-06-15,JD,-0.8920809380924779
2023-06-15,LH,-1.6514396754488951
2023-06-15,M,0.14780529194876618
2023-06-15,MA,-3.0635218344492245
2023-06-15,P,-2.6565597491078536
2023-06-15,RB,-0.013109941082068144
2023-06-15,RU,-0.5588432302148671
2023-06-15,SC,0.3897191322637158
2023-06-15,SP,-0.9001237805977472
2023-06-15,SR,0.6515637598856919
2023-06-15,T,1.4856819089850726
2023-06-15,UR,-3.5700651185165375
2023-06-16,AL,1.0052610244536728
2023-06-16,AP,0.7800484911989088
2023-06-16,C,3.2831091922075446
2023-06-16,CF,1.6015249826880158
2023-06-16,FG,-1.2578942326070217
2023-06-16,JD,-1.179501661911221
2023-06-16,LH,-2.347131057856971
2023-06-16,M,-0.18078272826138211
2023-06-16,MA,-2.558963212444183
2023-06-16,P,-1.360430950737372
2023-06-16,RB,0.5517254727567591
2023-06-16,RU,-0.3653202249081274
2023-06-16,SC,0.6778009620247523
2023-06-16,SP,-0.8326013668199612
2023-06-16,SR,2.1032208409355624
2023-06-16,T,2.324471048284857
2023-06-16,UR,-2.822554534854639
2023-06-19,AL,0.18620979065521384
2023-06-19,AP,-0.29087765719605563
2023-06-19,C,1.8249744852816012
2023-06-19,CF,1.072922915246845
2023-06-19,FG,-0.8364025658297861
2023-06-19,JD,-1.30024167263126
2023-06-19,LH,-1.861589701975781
2023-06-19,M,0.20970756628205733
2023-06-19,MA,-3.4347553629597023
2023-06-19,P,-1.965634113584346
2023-06-19,RB,-0.5105096858682091
2023-06-19,RU,-1.9206442462626263
2023-06-19,SC,0.3498281948536969
2023-06-19,SP,-0.5868248627330761
2023-06-19,SR,1.382796202292397
2023-06-19,T,2.4486664260686957
2023-06-19,UR,-3.1895482533760693
2023-06-20,AL,0.5080087234475292
2023-06-20,AP,0.20153596265428822
2023-06-20,C,2.0378227942638416
2023-06-20,CF,1.369112587542537
2023-06-20,FG,-0.17052304346297462
2023-06-20,JD,-2.093189318937707
2023-06-20,LH,-1.7771645028453096
2023-06-20,M,0.24112586314085557
2023-06-20,MA,-3.048284726027609
2023-06-20,P,-1.3188559392569377
2023-06-20,RB,0.3367552573152765
2023-06-20,RU,-1.2618881083008215
2023-06-20,SC,-0.11029848207650284
2023-06-20,SP,-1.085134758074578
2023-06-20,SR,1.57467343427711
2023-06-20,T,3.0515136280893427
2023-06-20,UR,-2.8983665623891794
2023-06-21,AL,0.36571994511178985
2023-06-21,AP,-0.1331942012502149
2023-06-21,C,1.9766199923870746
2023-06-21,CF,1.2306384381914413
2023-06-21,FG,-0.1077583225406629
2023-06-21,JD,-2.1176509215722383
2023-06-21,LH,-0.8210246781891755
2023-06-21,M,1.020105368750069
2023-06-21,MA,-3.341735517425393
2023-06-21,P,-0.5011773046201133
2023-06-21,RB,-0.17498691494316873
2023-06-21,RU,-0.9858626345741848
2023-06-21,SC,0.5920949530983524
2023-06-21,SP,-0.8755471790825226
2023-06-21,SR,1.120141013382003
2023-06-21,T,3.4617972444334257
2023-06-21,UR,-2.942056381046133
2023-06-26,AL,0.11743267673154995
2023-06-26,AP,-0.4753929748267208
2023-06-26,C,2.7242300706577796
2023-06-26,CF,0.9785442404477958
2023-06-26,FG,-0.23356268843058897
2023-06-26,JD,-1.724042245168347
2023-06-26,LH,-0.9885889601736922
2023-06-26,M,1.4222783406477295
2023-06-26,MA,-2.697068622073099
2023-06-26,P,-0.17905182415937487
2023-06-26,RB,0.2038080190340757
2023-06-26,RU,-0.5748557219201449
2023-06-26,SC,-0.25756214114799925
2023-06-26,SP,-0.8194573884262195
2023-06-26,SR,1.0847048447338332
2023-06-26,T,2.3091928352360864
2023-06-26,UR,-1.8198147006743346
2023-06-27,AL,0.48261898061725284
2023-06-27,AP,0.09678330502642199
2023-06-27,C,3.1070557082472283
2023-06-27,CF,0.8505454867787661
2023-06-27,FG,0.03156041958636718
2023-06-27,JD,-0.8886816469384323
2023-06-27,LH,-1.4011609289018272
2023-06-27,M,2.3876752458195076
2023-06-27,MA,-1.7543849480690137
2023-06-27,P,0.6145000792786416
2023-06-27,RB,0.8509190872666215
2023-06-27,RU,-0.7089743445408867
2023-06-27,SC,0.023383293806032185
2023-06-27,SP,-0.4279702317027303
2023-06-27,SR,0.8944096067931925
2023-06-27,T,1.3833048900863383
2023-06-27,UR,-1.2420145392681987
2023-06-28,AL,0.6479352925314337
2023-06-28,AP,-0.6738231301877903
2023-06-28,C,3.039068147053428
2023-06-28,CF,0.14409377977921833
2023-06-28,FG,-0.04844914505736958
2023-06-28,JD,0.21817333823590002
2023-06-28,LH,-1.0653603344047697
2023-06-28,M,2.8448244449615983
2023-06-28,MA,-0.9702799039409105
2023-06-28,P,1.1971630255355072
2023-06-28,RB,1.19086543143385
2023-06-28,RU,-0.7131914834820177
2023-06-28,SC,0.6029402358470739
2023-06-28,SP,0.09855584601426903
2023-06-28,SR,-0.29785258065056197
2023-06-28,T,0.9727783214605652
2023-06-28,UR,-0.33688987837194695
2023-06-29,AL,0.9003300737459521
2023-06-29,AP,-0.09320692667374514
2023-06-29,C,2.6026966535879654
2023-06-29,CF,0.47707220149585916
2023-06-29,FG,0.044239140875713345
2023-06-29,JD,0.07081340717167106
2023-06-29,LH,-1.3614417140708737
2023-06-29,M,2.8952725487730326
2023-06-29,MA,-0.18809133079566182
2023-06-29,P,1.277505260754952
2023-06-29,RB,1.0817074418007215
2023-06-29,RU,-0.14427096281731538
2023-06-29,SC,0.5904769466011127
2023-06-29,SP,-1.2176399550035888
2023-06-29,SR,-0.2318924492481229
2023-06-29,T,0.8434186373677782
2023-06-29,UR,0.48449644250865803
2023-06-30,AL,1.446766671491425
2023-06-30,AP,0.10032419889742464
2023-06-30,C,3.6439026258683604
2023-06-30,CF,0.6528382622747129
2023-06-30,FG,0.06788692458114817
2023-06-30,JD,0.12592471217266155
2023-06-30,LH,-2.2960588351050424
2023-06-30,M,4.019060988709586
2023-06-30,MA,-0.423804452955648
2023-06-30,P,0.8375706693522066
2023-06-30,RB,1.7730256595097675
2023-06-30,RU,0.5575393020420369
2023-06-30,SC,0.7205691560792076
2023-06-30,SP,-0.84498072118114
2023-06-30,SR,0.0380379680077324
2023-06-30,T,1.0803715410135508
2023-06-30,UR,0.41251843074425026
2023-07-03,AL,0.9001345824555991
2023-07-03,AP,-0.46134918848208784
2023-07-03,C,3.333781267123236
2023-07-03,CF,0.8109982459385939
2023-07-03,FG,-0.1452976969641
2023-07-03,JD,0.4150268562496827
2023-07-03,LH,-2.8068432693597836
2023-07-03,M,3.901095388697166
2023-07-03,MA,-0.017530222927353956
2023-07-03,P,0.8660411207346109
2023-07-03,RB,2.0098187540348302
2023-07-03,RU,0.08360982259674382
2023-07-03,SC,0.33011727971921295
2023-07-03,SP,-0.64758153309028
2023-07-03,SR,-0.08444349231164194
2023-07-03,T,1.3829932869715762
2023-07-03,UR,0.9683918109350094
2023-07-04,AL,0.18677392125163106
2023-07-04,AP,-0.5486530205021748
2023-07-04,C,3.2978174632126427
2023-07-04,CF,1.049029887125144
2023-07-04,FG,0.021591766676981317
2023-07-04,JD,0.1500568169810794
2023-07-04,LH,-2.75278804753084
2023-07-04,M,3.4137738600099277
2023-07-04,MA,0.08992009430522602
2023-07-04,P,0.7083479188789934
2023-07-04,RB,1.9503749240767476
2023-07-04,RU,-0.10614531346157324
2023-07-04,SC,0.6590606788854441
2023-07-04,SP,-0.2728145790669514
2023-07-04,SR,-0.3309590187383923
2023-07-04,T,1.432046132511089
2023-07-04,UR,1.0462062762782267
2023-07-05,AL,0.529048473830203
2023-07-05,AP,-0.6132298722542178
2023-07-05,C,2.7809825104302495
2023-07-05,CF,0.9818011916696323
2023-07-05,FG,0.2390661539401817
2023-07-05,JD,-0.4249084715565126
2023-07-05,LH,-2.6073843494695805
2023-07-05,M,3.6636251741758774
2023-07-05,MA,0.20851087418411735
2023-07-05,P,1.685252059538306
2023-07-05,RB,1.8345089060028317
2023-07-05,RU,-0.2936050221598835
2023-07-05,SC,0.004868474582081964
2023-07-05,SP,-0.578953664911656
2023-07-05,SR,-0.8268537258338774
2023-07-05,T,1.4920393327206356
2023-07-05,UR,1.6001327340252804
2023-07-06,AL,0.43987034344661236
2023-07-06,AP,-0.3464777310212932
2023-07-06,C,2.8651193184570003
2023-07-06,CF,1.142601944493118
2023-07-06,FG,0.717724102877398
2023-07-06,JD,-1.069865440638757
2023-07-06,LH,-2.0200610150320792
2023-07-06,M,3.678151281171097
2023-07-06,MA,1.178889285378575
2023-07-06,P,1.8549829113244898
2023-07-06,RB,2.2796591644590776
2023-07-06,RU,-0.3421607337623655
2023-07-06,SC,0.3520845172731062
2023-07-06,SP,0.08194719852082391
2023-07-06,SR,-0.551948061824238
2023-07-06,T,1.7761688073523614
2023-07-06,UR,2.086075864289529
2023-07-07,AL,0.33672759413753495
2023-07-07,AP,0.4889576503615458
2023-07-07,C,3.1119053769398537
2023-07-07,CF,1.6101280487798595
2023-07-07,FG,0.9138848441873855
2023-07-07,JD,-0.2020472609764572
2023-07-07,LH,-2.0156516306161563
2023-07-07,M,4.3214866180884774
2023-07-07,MA,1.3221028428800297
2023-07-07,P,3.232937118469411
2023-07-07,RB,2.1389633897051286
2023-07-07,RU,0.532892037304278
2023-07-07,SC,1.6671943333756483
2023-07-07,SP,0.11972346110576321
2023-07-07,SR,-0.21761932474895873
2023-07-07,T,1.992269512633556
2023-07-07,UR,1.6548891579490617
2023-07-10,AL,0.004150067559009707
2023-07-10,AP,-0.34430315560057606
2023-07-10,C,2.6740727337808057
2023-07-10,CF,0.734034246618545
2023-07-10,FG,0.5581909194005665
2023-07-10,JD,0.5108086008428324
2023-07-10,LH,-1.3465271894561808
2023-07-10,M,4.195964992361678
2023-07-10,MA,0.9577267051116527
2023-07-10,P,3.627610859595313
2023-07-10,RB,1.9046154658696965
2023-07-10,RU,0.49922332260815555
2023-07-10,SC,1.7863013403995778
2023-07-10,SP,0.2476023696218271
2023-07-10,SR,0.22467702415172786
2023-07-10,T,1.4576598330626662
2023-07-10,UR,1.3287781509741643
2023-07-11,AL,-0.692205822602688
2023-07-11,AP,-0.1611269921355819
2023-07-11,C,3.13525608157253
2023-07-11,CF,0.294859936861614
2023-07-11,FG,-0.016098185355628486
2023-07-11,JD,0.1019250267624973
2023-07-11,LH,-1.1753574826621318
2023-07-11,M,4.756999865455617
2023-07-11,MA,0.47883410175792535
2023-07-11,P,2.8948064756996597
2023-07-11,RB,1.4748045334952564
2023-07-11,RU,-0.11044859047458941
2023-07-11,SC,1.2408311907902723
2023-07-11,SP,1.0507745664243595
2023-07-11,SR,0.8354341494879731
2023-07-11,T,2.0072178369650513
2023-07-11,UR,1.2383686681080421
2023-07-12,AL,-0.12586670338716774
2023-07-12,AP,-0.1513361251383034
2023-07-12,C,3.680354604429509
2023-07-12,CF,-0.4423502335668083
2023-07-12,FG,0.37091567763259753
2023-07-12,JD,1.2414211422099664
2023-07-12,LH,-1.2275731465255868
2023-07-12,M,4.367476892144463
2023-07-12,MA,0.573657775284727
2023-07-12,P,2.78342972796619
2023-07-12,RB,0.9825892643127364
2023-07-12,RU,0.35873369393863846
2023-07-12,SC,1.089149315365774
2023-07-12,SP,1.4347661543886363
2023-07-12,SR,0.6939315189982878
2023-07-12,T,2.0058884526582172
2023-07-12,UR,1.0252353740323676
2023-07-13,AL,-0.0397993765955133
2023-07-13,AP,0.45665642462564615
2023-07-13,C,4.347010118214273
2023-07-13,CF,-0.6328755158614034
2023-07-13,FG,0.702570262251941
2023-07-13,JD,1.723824100418419
2023-07-13,LH,-2.1805335308036344
2023-07-13,M,4.262500585291885
2023-07-13,MA,1.199348361080972
2023-07-13,P,2.8552483922308873
2023-07-13,RB,1.0833111514864604
2023-07-13,RU,1.7232121463802077
2023-07-13,SC,1.4091774449826473
2023-07-13,SP,1.2373508492230594
2023-07-13,SR,0.6397855940715272
2023-07-13,T,1.5453356359469053
2023-07-13,UR,1.7381394158808001
2023-07-14,AL,-0.03363870096716076
2023-07-14,AP,0.6892234104355679
2023-07-14,C,4.362780416474693
2023-07-14,CF,-0.2827665313647868
2023-07-14,FG,0.8705898128588025
2023-07-14,JD,1.8084803728906882
2023-07-14,LH,-1.8624356110877394
2023-07-14,M,4.361413025438562
2023-07-14,MA,1.7624621873393054
2023-07-14,P,2.5907488922047848
2023-07-14,RB,0.3409975346597416
2023-07-14,RU,0.990837173129334
