date,util,kind,scenario
2026-01-27,0.7081761819734467,comm,S1_fb1p5
2026-01-28,0.6948623560871687,comm,S1_fb1p5
2026-01-29,0.6901481276509549,comm,S1_fb1p5
2026-01-30,0.6879656600396636,comm,S1_fb1p5
2026-02-02,0.7087296320712544,comm,S1_fb1p5
2026-02-03,0.7136287947462329,comm,S1_fb1p5
2026-02-04,0.7096867679541138,comm,S1_fb1p5
2026-02-05,0.7156853166983304,comm,S1_fb1p5
2026-02-06,0.7204090091340927,comm,S1_fb1p5
2026-02-24,0.8753553953353953,comm,S1_fb1p5
2026-02-25,0.9018201514285868,comm,S1_fb1p5
2026-02-26,0.9024166220925817,comm,S1_fb1p5
2026-02-27,0.8967095432939804,comm,S1_fb1p5
2026-03-02,0.9347636075237138,comm,S1_fb1p5
2026-03-03,0.9112374260267238,comm,S1_fb1p5
2026-03-04,0.9060031315545821,comm,S1_fb1p5
2026-03-05,0.9035168179394715,comm,S1_fb1p5
2026-03-06,0.90990505876903,comm,S1_fb1p5
2026-03-09,0.6968056857228015,comm,S1_fb1p5
2026-03-10,0.6831540415438364,comm,S1_fb1p5
2026-03-11,0.6877731056223568,comm,S1_fb1p5
2026-03-12,0.6968618415496829,comm,S1_fb1p5
2026-03-13,0.6919892431650406,comm,S1_fb1p5
2026-03-16,0.8638902278166282,comm,S1_fb1p5
2026-03-17,0.8434308601918776,comm,S1_fb1p5
2026-03-18,0.8321502704246467,comm,S1_fb1p5
2026-03-19,0.8086151793845816,comm,S1_fb1p5
2026-03-20,0.8179064882057815,comm,S1_fb1p5
2026-03-30,0.6577630603665723,comm,S1_fb1p5
2026-03-31,0.6504745810074081,comm,S1_fb1p5
2026-04-20,0.842375739420896,comm,S1_fb1p5
2026-04-21,0.8490292959044322,comm,S1_fb1p5
2026-04-22,0.8547517752989618,comm,S1_fb1p5
2026-04-23,0.8688431682089841,comm,S1_fb1p5
2026-04-24,0.8633885812988785,comm,S1_fb1p5
2026-04-27,0.9628143999994018,comm,S1_fb1p5
2026-04-28,0.944638862700988,comm,S1_fb1p5
2026-04-29,0.9440478861697947,comm,S1_fb1p5
2026-04-30,0.9610842956876563,comm,S1_fb1p5
2026-05-06,0.9811348548570947,comm,S1_fb1p5
2026-05-07,0.9823772461985791,comm,S1_fb1p5
2026-05-08,0.9756342207725082,comm,S1_fb1p5
2026-05-18,0.9630631858358175,comm,S1_fb1p5
2026-05-19,0.9671068954889018,comm,S1_fb1p5
2026-05-20,0.9662827028531753,comm,S1_fb1p5
2026-05-21,0.9764659178556497,comm,S1_fb1p5
2026-05-22,0.9889460262666999,comm,S1_fb1p5
2026-06-01,0.8378911619223859,comm,S1_fb1p5
2026-06-02,0.8253180922184373,comm,S1_fb1p5
2026-06-03,0.8247595835773551,comm,S1_fb1p5
2026-06-04,0.8097216738064168,comm,S1_fb1p5
2026-06-05,0.8128827476449889,comm,S1_fb1p5
2026-06-08,0.6768798782785832,comm,S1_fb1p5
2026-06-09,0.6837150115920316,comm,S1_fb1p5
2026-06-10,0.6977297972585506,comm,S1_fb1p5
2026-06-11,0.701875168460275,comm,S1_fb1p5
2026-06-12,0.7042520271611658,comm,S1_fb1p5
2026-06-22,0.6890370139630208,comm,S1_fb1p5
2026-06-23,0.6801197433337408,comm,S1_fb1p5
2026-06-24,0.670590200567229,comm,S1_fb1p5
2026-06-25,0.6592769904383531,comm,S1_fb1p5
2026-06-26,0.6600560096907213,comm,S1_fb1p5
2026-06-29,0.8285108368112649,comm,S1_fb1p5
2026-06-30,0.8338869397592866,comm,S1_fb1p5
2026-07-01,0.835668641918501,comm,S1_fb1p5
2026-07-02,0.8299429971978435,comm,S1_fb1p5
2026-07-03,0.8271778591158276,comm,S1_fb1p5
2026-07-06,0.9316794585716582,comm,S1_fb1p5
2026-07-07,0.919731986587776,comm,S1_fb1p5
2026-07-08,0.9200949336375072,comm,S1_fb1p5
2026-07-09,0.9216225963002022,comm,S1_fb1p5
2026-07-10,0.9467099272825403,comm,S1_fb1p5
2026-07-13,0.774830693144506,comm,S1_fb1p5
2026-07-14,0.7960158086785971,comm,S1_fb1p5
2026-07-15,0.826292180431178,comm,S1_fb1p5
2026-07-16,0.823886297915825,comm,S1_fb1p5
2026-07-17,0.8308322983679303,comm,S1_fb1p5
2026-07-20,0.8497592486881012,comm,S1_fb1p5
2026-07-21,0.8280315786530729,comm,S1_fb1p5
2026-07-22,0.8267635832546504,comm,S1_fb1p5
2026-07-23,0.8397923419451524,comm,S1_fb1p5
2026-07-24,0.8385871773710515,comm,S1_fb1p5
2026-07-27,0.8510731340585416,comm,S1_fb1p5
2026-07-28,0.8411184905283748,comm,S1_fb1p5
2026-07-29,0.838475060498905,comm,S1_fb1p5
2026-07-30,0.8072497616401153,comm,S1_fb1p5
2026-07-31,0.7951889572524823,comm,S1_fb1p5
2026-08-03,0.8552123048156259,comm,S1_fb1p5
2026-08-04,0.8508992747722645,comm,S1_fb1p5
2026-08-05,0.856387797106541,comm,S1_fb1p5
2026-08-06,0.8705977675264933,comm,S1_fb1p5
2026-08-07,0.8812292387437715,comm,S1_fb1p5
2026-08-10,0.930333849006254,comm,S1_fb1p5
2026-08-11,0.9289433272785588,comm,S1_fb1p5
2026-08-12,0.9324697602968093,comm,S1_fb1p5
2026-08-13,0.9311353967002971,comm,S1_fb1p5
2026-08-14,0.9705224044757931,comm,S1_fb1p5
2026-08-17,0.9709720861292526,comm,S1_fb1p5
2026-08-18,0.9680392179932895,comm,S1_fb1p5
2026-08-19,0.9862135636030119,comm,S1_fb1p5
2026-08-20,0.9807684418804584,comm,S1_fb1p5
2026-08-21,0.9764633299494947,comm,S1_fb1p5
2026-08-24,0.9884353672935821,comm,S1_fb1p5
